group,d_sample,theta_pool,phi_pool,ratio,fbar,c,d_pool,d_clonal,theta_clonal,phi_clonal
boot_36,0.004670155747524193,0.0959687777198438,0.33836021047856296,3.5257322070550767,1292.6050721449967,0.05552340495492173,0.0850818436631701,1.2899406009483173e-05,1.2899627872866244e-05,4.5480633450389885e-05
boot_37,0.004360325273144029,0.09204826545784749,0.3529715459187162,3.8346354943576393,1415.141260312829,0.053788014703429234,0.08198603562926232,1.0475462069651063e-05,1.047560838543546e-05,4.017013973978134e-05
boot_38,0.004741014013615952,0.09209528854438193,0.38350906497539433,4.164263677729576,1497.7956682747345,0.058475192214864434,0.08202333791426515,9.957472127381057e-06,9.957604330804496e-06,4.146609003197188e-05
boot_39,0.004717436432287103,0.09659613051917827,0.35934808510470945,3.7201084885420355,1406.2677837920974,0.05578656625356011,0.08557456770438492,1.1293688964595391e-05,1.129385903037019e-05,4.2014380847277266e-05
boot_40,0.004489665649853242,0.09203238439135068,0.36638038800780626,3.980994194932965,1308.3885574825483,0.055386647167890234,0.08197343661955007,1.1257001239329312e-05,1.1257170201967865e-05,4.481472922540641e-05
boot_41,0.004874424393976797,0.05757067084735213,0.007502732664892777,0.13032213372649717,296554.19238254725,0.09193532057566503,0.05346653202525188,2.619650545053239e-06,2.61965969517717e-06,3.4139964111279397e-07
boot_42,0.004621468003203026,0.09174576976538806,0.32959513819430114,3.592483217887218,1065.0201380382832,0.05711977427787771,0.08174597342285382,1.583351679460542e-05,1.5833851068667843e-05,5.6882844238714814e-05
boot_43,0.0049076056224419224,0.09072286007577471,0.3446729365965673,3.7991850820034236,1706.7076158029183,0.061337522169323845,0.08093290701135254,1.0077833816663412e-05,1.0077969235462297e-05,3.828807037625781e-05
boot_44,0.004803744666725015,0.09193019048799837,0.23981170341748045,2.6086283749057197,1621.227309456389,0.059286504621759314,0.08189235122455395,1.4901924100540305e-05,1.4902220196212696e-05,3.8874354452933524e-05
boot_45,0.00500312899087649,0.09701382874354206,0.37366344014870945,3.851651305676184,1307.9757568133844,0.058937966360462,0.08590222389354502,1.2431691849036651e-05,1.2431897915068625e-05,4.788333583660709e-05
boot_46,0.004800300434208443,0.09200168479129332,0.26677569536575263,2.899682717451705,1544.9643024952406,0.059213312072230795,0.08194908019759285,1.4049447992775183e-05,1.4049711180357237e-05,4.073970469486987e-05
boot_47,0.004787639193612405,0.09578044657680213,0.3983781555215902,4.1592847993473105,1454.2436220413942,0.05705447695581575,0.08493378538525777,1.0003392255398343e-05,1.0003525680986775e-05,4.160751230480875e-05
boot_48,0.004388929863176481,0.09241112740594815,0.3568653507536696,3.8617140681123163,1479.186286320927,0.05396060832988047,0.08227377737504911,9.985380781601093e-06,9.985513727143582e-06,3.8561198837439026e-05
boot_49,0.004689165057479705,0.08904124169150118,0.19162007119888247,2.1520372757467086,1516.507813205924,0.05946480980687374,0.07959195323223445,1.9372717394076154e-05,1.9373217809907682e-05,4.169188687808134e-05
boot_50,0.0043352296082092,0.08883013086089454,0.32611066531055716,3.671171731371613,1657.8581939672965,0.05519083624430824,0.07942322967976351,9.597780134845428e-06,9.597902959595243e-06,3.523555002571399e-05
boot_51,0.0047571433881120635,0.056319083489895685,0.007244819840956914,0.12863880929910235,299998.16005002934,0.09155776561299445,0.05238535647029751,2.6116036452564724e-06,2.6116127392529387e-06,3.3595475312786505e-07
boot_52,0.004832813684696205,0.09439533922847852,0.44696425127606626,4.735024577794194,1311.6717178561717,0.058333312636715526,0.08384284129995961,9.974061479630272e-06,9.974194123930807e-06,4.722805432050281e-05
boot_53,0.004567091470020924,0.09351984264476142,0.40413352244978445,4.321366578693899,1232.6402451461054,0.05555909211630417,0.08315143098905102,1.1043911007887147e-05,1.1044073634242322e-05,4.772549069564924e-05
boot_54,0.004522387984250147,0.09519335802205785,0.4211967027932982,4.424643814915113,1167.9343001978734,0.054165236949760616,0.08447181682026436,1.108175761041261e-05,1.1081921353301002e-05,4.903355477325899e-05
boot_55,0.004978448590567742,0.09371167515984752,0.3779373592226483,4.032980507263224,1508.8581591901086,0.060471992031620334,0.08330305060264794,1.0577182682249726e-05,1.0577331853411465e-05,4.265817318366283e-05
boot_56,0.0045372417986901895,0.09095321217095921,0.305642632335442,3.360438021264649,1418.3957510567607,0.0565432018142663,0.0811161764304574,1.2573757133804603e-05,1.2573967936496659e-05,4.225403993196597e-05
boot_57,0.0049791979558972245,0.09920643175916641,0.4120389093410314,4.153348750021544,1315.904663142405,0.05753726305510101,0.08761688682131402,1.1170231806405322e-05,1.117039817432129e-05,4.639455929456027e-05
boot_58,0.004908230952957138,0.09467960763292027,0.4099882051813173,4.33026937300872,1243.3070063957114,0.059070537076001524,0.08406702977438223,1.1660590864914852e-05,1.1660772160239291e-05,5.049428455111693e-05
boot_59,0.004697433123441575,0.09304561480726439,0.45539697672886725,4.894341100031217,1404.6499728656188,0.05742919202328006,0.08277631705776944,8.862502538007927e-06,8.86260726451376e-06,4.337662298814493e-05
boot_60,0.004788748967136144,0.09442638016680366,0.38605090830758615,4.088379832263287,1298.9228406298075,0.05776581526976142,0.0838673290987349,1.154456197632946e-05,1.1544739681613133e-05,4.719928088303682e-05
boot_61,0.004600921040007281,0.09208383321184585,0.37069100695325635,4.0255818423680685,1233.668475418934,0.0567247986141493,0.08201425105795851,1.2108975989460008e-05,1.2109171495682532e-05,4.874646089914059e-05
boot_62,0.004813567026452914,0.05713869927184291,0.005999082865725351,0.10499158962622043,299978.1976851529,0.09140879995058718,0.05309375512850861,3.1942968886141635e-06,3.1943104933822574e-06,3.353757364599197e-07
boot_63,0.004828967235815945,0.09355415002262334,0.42605266488986354,4.554075525103217,1262.836746338239,0.05873587885064529,0.08317855174452728,1.0850369485320838e-05,1.0850526461615797e-05,4.9414116993329316e-05
boot_64,0.004726921940131967,0.09165146423867972,0.3526220944034828,3.8474245592539646,1463.026090378972,0.0585363946082297,0.08167109676591325,1.1045878194461928e-05,1.1046040878758033e-05,4.24988089594569e-05
boot_65,0.00463990395687115,0.05743466347879057,0.008695673639564652,0.15140114197371043,299959.41534982045,0.08770913861773914,0.05334920527625383,2.1169951937259352e-06,2.1170011693010026e-06,3.205163945918521e-07
boot_66,0.004800196285299618,0.0902345372314674,0.28386994027810136,3.145912296861735,1369.116607785515,0.06022139748652327,0.08054406231216038,1.4877783250877319e-05,1.4878078387977913e-05,4.680512975441253e-05
boot_67,0.0044087729313147675,0.09132630334546145,0.23271105794012517,2.5481274223905173,1950.8561263014747,0.05475109044364393,0.08141279695729553,1.1651992722081714e-05,1.1652173750140026e-05,2.9691223463190752e-05
boot_68,0.004617866110147278,0.09377908394295055,0.3632009806254185,3.872942295388252,1230.7476297062694,0.05602590556864723,0.08335631244678773,1.2451416901473567e-05,1.2451623621949324e-05,4.8224419771703e-05
boot_69,0.0046926912668042615,0.0964678381858286,0.5507651090760379,5.70931327407881,1265.1453040799674,0.05559291775444634,0.08547386607674981,8.149593588411704e-06,8.149682143874833e-06,4.652908844354764e-05
boot_70,0.004677494767522066,0.09112170905737466,0.2860327097592264,3.1390182725735127,1210.32166584726,0.05815782238436846,0.08125016993036532,1.625306791999475e-05,1.6253420143916794e-05,5.1019782823569226e-05
boot_71,0.004540681569583047,0.09380542464216067,0.3895097623473404,4.1523159650223045,1294.8846191495052,0.0550918379739375,0.08337712276672803,1.0843667584592186e-05,1.0843824367027894e-05,4.50269850411078e-05
boot_72,0.00467632464619952,0.09337597554733873,0.4238738854289396,4.539431935723645,1269.8795020354028,0.056974505367499324,0.08303767677879881,1.0480768003193132e-05,1.0480914467237123e-05,4.757739784816417e-05
boot_73,0.004342346219823065,0.05680988887366976,0.006294465940709517,0.11079877228252907,6196.805187195289,0.08070618343725763,0.052809735283157626,0.00012786441025635124,0.00012788621304996665,1.4169635397798253e-05
boot_74,0.0048560045723530535,0.09993691198091305,0.5077081719938988,5.080286772227523,1277.4139115586643,0.055775895143601754,0.0881861735019787,9.102309452775018e-06,9.102419923498902e-06,4.6242903532611734e-05
boot_75,0.004647961169597314,0.05724870616562406,0.005716610364342902,0.09985571285758657,8294.611066950758,0.0861886397060212,0.053188725229630425,0.00011387398798835721,0.00011389128032740784,1.1372694985356535e-05
boot_76,0.004707594331843127,0.09499170716044229,0.38662938253049445,4.0701382687803696,1289.4288793663127,0.05648998514491598,0.08431299356740829,1.1408233200503717e-05,1.1408406733523e-05,4.6433792831923615e-05
boot_77,0.004704407055980953,0.056206038502482944,0.00687485907307455,0.1223153108855172,299996.66058569885,0.09070827619611892,0.05228753800351543,2.718607005238228e-06,2.7186168597060134e-06,3.325284663735495e-07
boot_78,0.004606039657610268,0.09101480287050488,0.2928060963640983,3.217126084211823,1669.996820651926,0.057383376898789515,0.08116516132640433,1.1330975003585328e-05,1.133114619416438e-05,3.645372598526375e-05
boot_79,0.0048339884578258285,0.09374680650044404,0.4954242208029656,5.284705040065754,1319.5884857516835,0.05871292773531046,0.08333081006487462,8.944423891586306e-06,8.94453056315013e-06,4.726920574810167e-05
boot_80,0.004636475505863527,0.09352799190593361,0.36223090335851066,3.8729678246789128,1296.9804304275758,0.05639108142909118,0.0831578733634634,1.189709895822771e-05,1.1897287682506235e-05,4.60778123952954e-05
boot_81,0.00452575427654923,0.05586390435159905,0.009499172213298468,0.17004132316839332,294777.30450958275,0.0877686132831027,0.051991320168894406,1.919489350412521e-06,1.9194942630109158e-06,3.263933442965161e-07
boot_82,0.004312050438808428,0.08588790421764948,0.2656210277799095,3.0926476807117833,1732.0549656962035,0.056535021866072815,0.07706287869248125,1.1186640037268811e-05,1.1186806894311335e-05,3.4596852396262534e-05
boot_83,0.004647057742530588,0.0941454638388127,0.378868942777495,4.024293123948701,1290.87434797934,0.056199949138858486,0.0836456522054973,1.1462579184789531e-05,1.1462754375095797e-05,4.61294836132109e-05
boot_84,0.004556392134858056,0.09194292946918994,0.3892154876996784,4.233229134058693,1411.176065490273,0.056274832198280826,0.08190245999852638,9.981956964992604e-06,9.9820898193806e-06,4.225647344219263e-05
boot_85,0.004720719220748108,0.09205359237664082,0.45073585847435743,4.896450500597025,1392.76184442784,0.05825783844648457,0.08199026155522858,9.07118708105713e-06,9.071296797630887e-06,4.4417155745823944e-05
boot_86,0.004716605601508192,0.09488017506210737,0.4445357407973655,4.685233142818065,1543.7713905858848,0.05669179743786817,0.08422511664609662,8.309070059064427e-06,8.309162114277946e-06,3.893036172686326e-05
boot_87,0.004517080466043117,0.09070966477711012,0.23313459837598507,2.5701186191001644,1588.1512575297604,0.05639982124429083,0.08092240571644835,1.4643492946595529e-05,1.4643778861358819e-05,3.76362487055637e-05
boot_88,0.004618687980908011,0.09213694632049677,0.41522331477312224,4.506588630892706,1198.2591455321567,0.056926416508963254,0.08205638054748611,1.1178141347664305e-05,1.1178307951272715e-05,5.037603552582315e-05
boot_89,0.004584536319061528,0.0874913470931249,0.18688815161244107,2.1360758271731632,2715.792587613519,0.05914496428243307,0.07835126959532301,1.0836319369502928e-05,1.0836475939521756e-05,2.3147534306156015e-05
boot_90,0.004782398404722989,0.09145609507102515,0.2497272753298797,2.7305700635473293,1549.09297532181,0.059291185179872696,0.08151592424733602,1.4900612094827836e-05,1.4900908138363877e-05,4.068797368228516e-05
boot_91,0.004467164130556525,0.09227431315028632,0.3793318218076502,4.110914607295271,1231.3700151332703,0.05497863609845659,0.08216531571985196,1.1492785615472109e-05,1.1492961730332446e-05,4.724658425830919e-05
boot_92,0.004739053831138127,0.09512987901069601,0.3273189690858448,3.4407588077458016,1283.6214974041982,0.05677097272733342,0.08442182796985105,1.3627555708901298e-05,1.3627803327100006e-05,4.688998432794689e-05
boot_93,0.004474983655379513,0.08781116943470149,0.27091348368697427,3.0851825050392034,1601.5554633065733,0.05752398510033646,0.07860766182010072,1.2352527096674396e-05,1.2352730546592788e-05,3.811042817181143e-05
boot_94,0.004723140028009907,0.09190618113344065,0.2753492452074808,2.9959817915586657,1509.1159437327042,0.05831603403542605,0.08187329823054865,1.3696860356106896e-05,1.3697110499319951e-05,4.10362936529296e-05
boot_95,0.004675277470659231,0.08714636792969983,0.24073963754821492,2.7624747108498813,1992.893725732318,0.06051895981525394,0.07807449025779387,1.1700946242964502e-05,1.1701128795336525e-05,3.232407238551449e-05
boot_96,0.004679224481992559,0.09470668114993046,0.43744345980196386,4.618929250719342,1224.3424473383902,0.05630640748279966,0.0840883734526073,1.0550732106744945e-05,1.05508805327636e-05,4.8733770713627056e-05
boot_97,0.004900350208207484,0.09636265204850854,0.4344626407499181,4.50862062753536,1309.0012101527884,0.05808693001998625,0.08539127862206188,1.0449219664754733e-05,1.044936524837185e-05,4.7112223703460465e-05
boot_98,0.004862614307509207,0.05739406539347735,0.00541928151327425,0.09442233227636344,14180.588127617493,0.0907358968336656,0.05331417567966652,7.45281126884953e-05,7.45355193439419e-05,7.037817573884997e-06
boot_99,0.004899762954112584,0.0979479029065881,0.45332220179067045,4.628197116409926,1191.261927963061,0.05725232373957923,0.08663377423086062,1.1014848753136746e-05,1.1015010524703337e-05,5.0979639947656974e-05
boot_100,0.004834802983036419,0.056112670372661023,0.006127925853477196,0.1092075250167174,65397.20207519708,0.09316278042761403,0.05220672534528003,1.4384718651311034e-05,1.4384994550110237e-05,1.5709496521965072e-06
boot_101,0.0049274276414085685,0.09607198862228392,0.37928279988260993,3.947902040144043,1338.6376192933574,0.058548227120883894,0.08516295591353085,1.1767556107145602e-05,1.1767740743878212e-05,4.645788769064296e-05
boot_102,0.0049512899135073256,0.09787851985601947,0.5779622009254141,5.904893144845301,1283.395855266939,0.057923526495676884,0.08657949007185647,8.113274333281257e-06,8.113362101191247e-06,4.790853625297187e-05
boot_103,0.004708695944548093,0.0947551640830406,0.4591813704789693,4.845977260685828,1261.5858105821474,0.05664474265187506,0.0841265920397434,9.821688729680596e-06,9.82181735212432e-06,4.759630354700395e-05
boot_104,0.004566586152411142,0.09197300337376466,0.2971872592989493,3.2312444782435157,1085.34478090148,0.05630276987388526,0.08192632335469588,1.7012163192684984e-05,1.7012549086366824e-05,5.497170529616957e-05
boot_105,0.004706848308402572,0.0908530331128894,0.393445730137419,4.33057341793469,1521.538029772982,0.05875611298234595,0.0810364857487752,9.473766383552139e-06,9.473886054729774e-06,4.1027359113154915e-05
boot_106,0.004659532831680558,0.09204117893993091,0.3787004575275944,4.11446769684194,1356.135646100857,0.05748644570037091,0.08198041370358286,1.0931029456949584e-05,1.0931188775811595e-05,4.4976023106158e-05
boot_107,0.004440979375757247,0.08761602541295213,0.2341395885934707,2.6723374803858455,1706.1923464559616,0.057186464963734744,0.07845124384686586,1.3302955860601295e-05,1.330319182296613e-05,3.555061811727489e-05
boot_108,0.004876494615746529,0.09559183004033756,0.414085178208723,4.3318051138260305,1144.1148431561064,0.05818814073967801,0.08478543664126123,1.2466134153738842e-05,1.2466341363183962e-05,5.4001761267741255e-05
boot_109,0.004837379813956665,0.0929903486880442,0.3167871419012905,3.4066668893136423,1297.3030387490699,0.05911253692434088,0.08273257413275803,1.4215783858693749e-05,1.4216053315148753e-05,4.8429358125434696e-05
boot_110,0.004687454402517193,0.057367932196262426,0.007769753109039831,0.13543721747645696,299947.1707827096,0.0886984962362542,0.053291625083689446,2.3959148400971236e-06,2.3959224939988026e-06,3.2449707587645094e-07
boot_111,0.0046656496403020675,0.05841787815156215,0.008864132555701322,0.1517366401549846,299980.51361198584,0.08682979757593641,0.05419648649266695,2.0889764747500623e-06,2.088982293196551e-06,3.169751545128996e-07
boot_112,0.00444036542547583,0.05365162310583912,0.005397931624694938,0.10061077954801818,299994.0512841798,0.08936389407703979,0.050069851378972435,3.251322596979725e-06,3.2513366918390004e-06,3.271195191389964e-07
boot_113,0.004724242871186028,0.09247049028665721,0.2862993942611957,3.0961163217981396,1464.733971562571,0.05801814101144283,0.08232082727478686,1.3581422102413033e-05,1.3581668046901832e-05,4.205042411725701e-05
boot_114,0.0045298678685016655,0.09166199274648255,0.2913427303559774,3.178446394480742,1284.502229395016,0.0560438423822085,0.0816794570175739,1.4542073169789335e-05,1.4542355137779301e-05,4.622209625493312e-05
boot_115,0.00466051436502941,0.09427184266084523,0.3267542823940932,3.4660856643020406,1231.0772400760775,0.05626820627207802,0.0837453986062124,1.3973007434579785e-05,1.3973267766012291e-05,4.8432543087228996e-05
boot_116,0.004586057806319993,0.09432676354861014,0.40754129131700273,4.320526603321668,1479.3752156162122,0.055393130192638876,0.08378873644147444,9.174655911225006e-06,9.174768145012735e-06,3.963982984983572e-05
boot_117,0.00466741695814885,0.09697919051033642,0.46041434422472705,4.747558128727155,1260.8801878554075,0.05502067127367193,0.0858750648158512,9.726564352914046e-06,9.726690495955447e-06,4.6178028529686443e-05
boot_118,0.004468784747581573,0.056956171995940524,0.004824714870803776,0.0847092545325492,5096.205351139832,0.081565196221151,0.052936120299195484,0.0002057210693415577,0.00020577751303492835,1.7431259728750703e-05
boot_119,0.004630471722612553,0.09007543667000223,0.31117451538645424,3.4545990215563895,1476.0083101943214,0.058208558440738904,0.080417275108401,1.2121201086609384e-05,1.2121396987796504e-05,4.1874566173938366e-05
boot_120,0.00478282464113062,0.09141494482935403,0.3162520474772119,3.459522379711167,1652.2944711626342,0.05936509562797763,0.08148323136323697,1.1040951127390525e-05,1.1041113666585704e-05,3.8196979826488064e-05
boot_121,0.0045156424357640145,0.09058489450825301,0.2783236981436697,3.072517770811249,1398.7509927423384,0.05645869732742429,0.0808230927358435,1.392307384237869e-05,1.3923332316490654e-05,4.2779685971328085e-05
boot_122,0.0046415926080627225,0.09658511532621987,0.6440942758864021,6.668670153894308,978.2488351813971,0.05491969360709547,0.08556592265002391,8.907807350284396e-06,8.907913150250044e-06,5.940393455855508e-05
boot_123,0.00476137068992307,0.09209492684399623,0.4134004453429856,4.488851443937443,1359.4119192507837,0.058723904709030036,0.0820230510019366,1.0223782209711437e-05,1.022392157924151e-05,4.589366514368143e-05
boot_124,0.0048017813021058444,0.09202925236099399,0.2568682888494913,2.7911591397254822,1532.7683145538938,0.059208352458743056,0.0819709518133872,1.4710533068303124e-05,1.471082160700674e-05,4.106024418126797e-05
boot_125,0.004671654421563948,0.05903685319207121,0.005923478940700736,0.10033527568668367,10383.653638860931,0.08464181539058493,0.05472882937205529,8.875443402253107e-05,8.876493839835587e-05,8.90625456551053e-06
boot_126,0.00491293605204063,0.09490953490378662,0.4009560804241089,4.224613268103918,1371.5977896521322,0.0590113350631266,0.08424825172075467,1.0822742183503688e-05,1.082289836142188e-05,4.572256001700303e-05
boot_127,0.004390357939221092,0.08755806399648515,0.3072358033153166,3.5089378327009375,1635.7713297424186,0.05660046150022501,0.07840477074988732,1.0452641293995615e-05,1.0452786972972616e-05,3.667817966662712e-05
boot_128,0.0045690359987107425,0.05765947401260754,0.006229950439350071,0.10804729918257423,11543.905661961637,0.08481492348945283,0.05354311674771564,7.430134245165478e-05,7.43087041002821e-05,8.02885478379256e-06
boot_129,0.0046292613551797545,0.0941662534187694,0.3860557878382393,4.09972547300358,1307.2238638822535,0.0559779136520111,0.08366206274896178,1.1064449447790249e-05,1.1064612679587119e-05,4.53618744514217e-05
boot_130,0.0049357788511097105,0.09450393274714199,0.3270345632836127,3.4605391942644097,1372.5324563275515,0.05948078504876761,0.08392850146925068,1.3315044545560724e-05,1.3315280936972474e-05,4.607805156503497e-05
boot_131,0.004586625145065217,0.05563711734217253,0.006234448287879189,0.1120555590530842,299998.57093583705,0.0892664903637373,0.05179483058612185,2.9157115100542075e-06,2.9157228452630876e-06,3.267229534698046e-07
boot_132,0.004922571836989292,0.09398615700181058,0.31583698388698817,3.3604627953976647,1325.2478427592193,0.05959703122829018,0.08351987430903647,1.4230312497343677e-05,1.4230582504858428e-05,4.782134306441366e-05
boot_133,0.004510427501189765,0.09339328302544143,0.5792568880271824,6.202339924910724,1261.1108387430531,0.054974895570852896,0.08305136367438692,7.437247676597073e-06,7.437321427532416e-06,4.612879562437833e-05
