group,sample_d,theta,phi,fbar,ratio,rho,sample_theta,sample_rho
boot_493,0.0142936831892,0.0367919240306,0.148434522677,1991.11157436,4.03443219098,295.549696137,4.83630447807e-05,0.388500562713
boot_494,0.0144216423932,0.0370976781839,0.144507292676,1112.29131111,3.89531905366,160.734206036,8.97235426658e-05,0.388747843508
boot_495,0.014117167281,0.0349067739804,0.150080414614,723.570253227,4.29946390057,108.593723607,0.000129999845406,0.40442486289
boot_496,0.0141145162253,0.0356543007415,0.162503678349,1346.51108045,4.55775810966,218.813003511,6.45049242909e-05,0.395871351612
boot_497,0.0140483929091,0.0354471018112,0.14572092987,1164.48858065,4.11094059668,169.690358795,8.27883976959e-05,0.396319930017
boot_498,0.0142717513137,0.0350763908914,0.132222616009,793.297541263,3.76956159538,104.891876179,0.000136061550556,0.406876276349
boot_499,0.0143230016759,0.0354117493144,0.13694425897,1128.10067511,3.86719836273,154.486910996,9.27133669997e-05,0.404470322794
boot_5,0.0144795101401,0.036247123534,0.148094208519,1134.34249684,4.08568167843,167.989554259,8.61929195775e-05,0.399466460463
boot_50,0.0145349738538,0.0373817159739,0.142098163645,886.554744284,3.8012744986,125.977801134,0.000115377262684,0.388825752781
boot_500,0.0144446195907,0.0367551373304,0.154095283525,860.164775489,4.19248286682,132.547334958,0.000108977065404,0.392995935803
boot_501,0.0145884917696,0.038763688429,0.158015327982,1110.15186651,4.07637493711,175.421011296,8.31627389544e-05,0.376344263428
boot_502,0.0143694389946,0.0339542320812,0.119044569925,1380.32154804,3.50603040117,164.319785045,8.74480148007e-05,0.42320023496
boot_503,0.0145320879484,0.0398200463265,0.181584402992,1167.76837574,4.56012535753,212.04852334,6.8531898829e-05,0.364944024154
boot_504,0.0143607568861,0.0350712559758,0.140512460458,913.687715339,4.00648498459,128.384508972,0.0001118573962,0.409473698233
boot_505,0.0143898347321,0.0349949723635,0.142945033955,993.190990215,4.0847305856,141.97171982,0.000101357050195,0.411197202348
boot_506,0.0143131726558,0.0360325147474,0.155412060955,1294.65863536,4.31310614995,201.205566755,7.11370609008e-05,0.397229356768
boot_507,0.0142702046705,0.035980860302,0.141281255242,950.127598012,3.92656690409,134.235219688,0.000106307455701,0.396605432742
boot_508,0.0141979207975,0.0363380275647,0.152870702149,859.532306365,4.20690698956,131.397307193,0.000108053361981,0.390717981932
boot_509,0.0145032046205,0.0379301669457,0.140292441907,909.188371051,3.69870351764,127.552256728,0.000113704022121,0.382365957979
boot_51,0.0143104854574,0.0364972207631,0.150799023527,864.353421196,4.13179470583,130.343651898,0.000109790428985,0.392097950424
boot_510,0.0144332748287,0.0363966112546,0.136493416261,1730.95300446,3.75016825896,236.263688965,6.1089687086e-05,0.396555457531
boot_511,0.0143904058745,0.035689488795,0.130800114412,1395.45771547,3.66494782718,182.526028842,7.8840294537e-05,0.403211319646
boot_512,0.0142533237149,0.0343661352342,0.142388871183,783.895955624,4.14329019579,111.618060246,0.000127697289161,0.414749101631
boot_513,0.0143434010998,0.0362694914401,0.150484832812,950.364329235,4.14907479638,143.015417195,0.000100292691384,0.395467389542
boot_514,0.0143656913234,0.0351393532181,0.122836896309,923.729091578,3.49570737818,113.46801464,0.000126605646261,0.408820595935
boot_515,0.0145234671422,0.0364294942801,0.141083035257,842.452837059,3.87276952494,118.855803313,0.000122194009357,0.398673312085
boot_516,0.014300367925,0.035984759514,0.147564753329,867.654616108,4.10075696827,128.0352394,0.000111690875043,0.39740068068
boot_517,0.0143275840853,0.036680945739,0.140694570667,981.264756798,3.83563094769,138.058623668,0.000103778986814,0.390600182101
boot_518,0.0143274170437,0.0347016319619,0.143384684372,1187.36295865,4.13192914181,170.249663061,8.415533274e-05,0.412874445198
boot_519,0.0143577026963,0.035019668971,0.138449439951,1042.11901596,3.95347654674,144.280794122,9.95122239494e-05,0.409989674893
boot_52,0.0145857089514,0.0363316785346,0.142057714649,854.08644873,3.91002343903,121.32956902,0.000120215616599,0.401459815226
boot_520,0.014342884898,0.0352138599756,0.130984920494,869.830527092,3.71969788558,113.934682435,0.000125886908108,0.407307943745
boot_521,0.0143418179199,0.037240985136,0.14181817773,959.941914924,3.80812100463,136.137213101,0.000105348255581,0.385108446178
boot_522,0.0143520218721,0.0358196784517,0.142487482285,903.708396101,3.97791070285,128.767134081,0.000111457181793,0.400674224128
boot_523,0.0143499149283,0.0367261724681,0.160939280704,1171.19767139,4.38214139641,188.491710796,7.61302174386e-05,0.390727210704
boot_524,0.0141879424664,0.0349561442483,0.151268130617,891.222197561,4.32736887519,134.813515789,0.000105241246646,0.405878359055
boot_525,0.014337906149,0.0357565746692,0.146929751188,1133.9038847,4.10916740619,166.60421565,8.60596839825e-05,0.400986567692
boot_526,0.0146321578309,0.0372238244218,0.14178243286,1108.11414855,3.80891633414,157.111119867,9.31325411166e-05,0.393085827643
boot_527,0.0142928899497,0.0353865682585,0.128510925737,1026.66950073,3.63163008061,131.938247965,0.000108330148157,0.403907206973
boot_528,0.0141428324949,0.0346972589554,0.130357834864,1355.24648962,3.75700671431,176.666998093,8.00536186586e-05,0.407606621407
boot_529,0.0145679606354,0.0368689574091,0.141942724483,797.393596044,3.84992509845,113.184219508,0.000128710174428,0.395128087668
boot_53,0.0144441120159,0.0372162432001,0.148396626989,951.999464848,3.98741555378,141.273509479,0.000102242183047,0.388113113359
boot_530,0.014423332437,0.0374996811803,0.145158783955,940.267554358,3.8709338156,136.488094783,0.0001056746558,0.384625468351
boot_531,0.0143562906582,0.0352735319122,0.131798962539,1218.95569944,3.73648328913,160.657096566,8.93598288845e-05,0.406998955873
boot_532,0.0143573575804,0.0362934275033,0.149191652437,1018.82365747,4.11070716381,151.999984999,9.44563091928e-05,0.395591118505
boot_533,0.0144623406713,0.0367070883276,0.148451736501,835.966299841,4.04422533262,124.100648868,0.000116537188188,0.393993131307
boot_534,0.0144825651795,0.0353777223514,0.142605469081,983.06836673,4.0309398006,140.190925576,0.000103306010143,0.409369631987
boot_535,0.0143167480655,0.0353296796728,0.162878582132,838.376011469,4.61024791734,136.553496041,0.000104843511741,0.405232886289
boot_536,0.0143025080427,0.0363683370072,0.149853341604,923.710987358,4.12043425505,138.421178132,0.00010332601005,0.393268134308
boot_537,0.01446602652,0.0366491555034,0.152283327443,1312.52314105,4.15516607003,199.875391264,7.23752255269e-05,0.394716503596
boot_538,0.0142152808416,0.0363608822171,0.142912201532,1117.60904292,3.93038322553,159.719968776,8.90012748598e-05,0.390949833305
boot_539,0.0143633962968,0.0359635356757,0.139613169221,1165.71896516,3.88207573583,162.749719147,8.82545074241e-05,0.399387769497
boot_54,0.0144404191869,0.0363718478984,0.14374389584,1322.33800189,3.9520646914,190.078016009,7.59710117461e-05,0.397021873269
boot_540,0.0142748971055,0.0349473097226,0.12153185448,1034.89661191,3.47757396619,125.772904441,0.000113497395715,0.408469127347
boot_541,0.0139878014682,0.0339209278093,0.14028447197,1242.38803652,4.13563192488,174.287749685,8.02569399946e-05,0.412364943167
boot_542,0.0142487453224,0.0342865802534,0.142662038655,1234.62018615,4.1608710347,176.133432721,8.0897448612e-05,0.415577908823
boot_543,0.014476859673,0.035955096674,0.142855832776,1479.84127544,3.97317337431,211.403957779,6.84796057043e-05,0.402637206187
boot_544,0.0142798880113,0.0346672824855,0.131323479711,1276.21484383,3.78811000736,167.596974151,8.52037340386e-05,0.411912529263
boot_545,0.0144544707184,0.0369887037553,0.145267675131,1061.37232225,3.92735241796,154.183089701,9.37487421373e-05,0.390780677635
boot_546,0.0142959152222,0.0363090851203,0.154683036387,1133.71766006,4.26017444048,175.366890063,8.15200361773e-05,0.393728323775
boot_547,0.0143113062065,0.0358459326154,0.15136383549,1096.24462911,4.22262232967,165.931791698,8.6248126776e-05,0.39924491183
boot_548,0.0144509001392,0.0363631752295,0.139523111886,994.565540139,3.83693423374,138.764879135,0.000104139464029,0.397404793391
boot_549,0.0143689303653,0.0354542603955,0.135079871918,964.156928651,3.80997573808,130.238194431,0.00011032808331,0.405280781633
boot_55,0.0143515783671,0.0353306967806,0.141224592647,758.180098245,3.99722070369,107.073675528,0.000134034610247,0.406207057171
boot_550,0.0142446817441,0.0323895707047,0.127485080802,827.135588868,3.93599167969,105.447447381,0.000135087971287,0.439792236644
boot_551,0.0142358326445,0.03453608922,0.1289804479,1445.6718758,3.73465701569,186.463406057,7.63465225995e-05,0.412201640835
boot_552,0.0143977959569,0.0351715589149,0.139428585614,768.034575939,3.96424241391,107.085974626,0.000134450809335,0.409359050353
boot_553,0.0146676211139,0.0376623062185,0.136254332841,1141.65924902,3.61779047864,155.556019306,9.42915689106e-05,0.389450954724
boot_554,0.0140029357401,0.0350117602676,0.13578593475,983.369131659,3.87829499894,133.527696747,0.00010486914761,0.399949492201
boot_555,0.0142348348266,0.0346981684829,0.141708027079,712.218855405,4.08402037557,100.927128848,0.000141040719072,0.410247440975
boot_556,0.0143514795639,0.0364003030958,0.143615229803,972.332176024,3.9454404933,139.641708904,0.000102773588754,0.394268133595
boot_557,0.0144424594861,0.0350445199043,0.138428904796,2367.66760319,3.95008706564,327.75363323,4.40649866906e-05,0.412117487285
boot_558,0.014396541176,0.0368813445974,0.149246216259,896.7274341,4.04665876172,133.833176555,0.000107570794825,0.390347513985
boot_559,0.0141284994219,0.0338675942096,0.13560348303,1300.25584189,4.00393019329,176.319220991,8.01302282447e-05,0.417168675592
boot_56,0.0143700018726,0.035956449848,0.127877929802,1016.61793229,3.55646706899,130.002996581,0.000110535928021,0.399650186083
boot_560,0.0143427255846,0.0359425943434,0.128914613401,916.644487876,3.58668081022,118.168869781,0.000121374822415,0.39904536238
boot_561,0.0142207194307,0.0342244309664,0.13774020348,1092.8742031,4.02461632204,150.532715113,9.44692947317e-05,0.415513685084
boot_562,0.0142268544638,0.0340047192245,0.128457764827,1281.93382337,3.77764521385,164.674353605,8.63938685795e-05,0.418378824712
boot_563,0.0142822658814,0.034261617392,0.133077276649,747.15282095,3.88415045111,99.4290626525,0.000143642769029,0.416859067625
boot_564,0.0141587432008,0.0335933341064,0.140630860628,770.357830735,4.18627279396,108.336084728,0.000130692771816,0.421474782943
boot_565,0.0142251324817,0.0369374056125,0.146281637193,919.404318193,3.96025748877,134.491968907,0.000105769382345,0.385114553818
boot_566,0.0143237761309,0.0366432506552,0.142005191464,1851.9718429,3.8753437243,262.989616137,5.4465177528e-05,0.390898074675
boot_567,0.0141282198392,0.033206807159,0.132295006682,1362.90959827,3.98397250445,180.306134411,7.835684507e-05,0.425461555865
boot_568,0.0143019002819,0.0355483354301,0.144608034744,1364.22229156,4.06792703498,197.277504538,7.24963564163e-05,0.402322643489
boot_569,0.0140149861344,0.0340210457697,0.150334405311,967.054678363,4.41886490876,145.381589975,9.64013816107e-05,0.411950479983
boot_57,0.0143411468387,0.0343699634601,0.137419953814,901.380543637,3.99825719842,123.867672675,0.00011577796312,0.417258134573
boot_570,0.0142469360792,0.0344860489513,0.147685687134,887.036991757,4.28247629478,131.002667641,0.000108753022634,0.413121726391
boot_571,0.0143149099607,0.0349663209856,0.131291169083,1402.5091384,3.7547893339,184.137064429,7.77405135956e-05,0.409391367386
boot_572,0.0144868277575,0.0353277976885,0.138671897235,879.860460154,3.92529130905,122.011919311,0.000118732889699,0.410068804324
boot_573,0.0143702488229,0.0374512219625,0.150741691514,1141.43917222,4.0250139679,172.06247158,8.35176240982e-05,0.383705739622
boot_574,0.0143260139235,0.0369091854956,0.156494178981,932.717484354,4.23997920517,145.964856936,9.81470076034e-05,0.388142239692
boot_575,0.0141075875598,0.0354162003057,0.153846413134,1132.51968472,4.3439559243,174.234091299,8.09691573829e-05,0.398337129281
boot_576,0.0141962263673,0.0357253954549,0.139276151218,1074.45741676,3.89851951097,149.646293654,9.48652052833e-05,0.397370727086
boot_577,0.014393926934,0.0343111600917,0.13141553938,1309.9237694,3.83011064121,172.144338702,8.36154534185e-05,0.41951152032
boot_578,0.0145536255367,0.0378906124605,0.168221207705,925.078029546,4.43965396126,155.617743351,9.35216333514e-05,0.384095811379
boot_579,0.0143524388859,0.0345754800511,0.141017918313,1004.0547877,4.07855272304,141.589716034,0.000101366393605,0.415104544165
boot_58,0.014455886445,0.0365983331689,0.144724118163,900.976725127,3.954390969,130.39306203,0.000110863923433,0.394987563458
boot_580,0.0141584139986,0.0347855924888,0.145336452301,634.934952241,4.17806459232,92.2791934003,0.000153430188073,0.407019486679
boot_581,0.0142369012446,0.0366684719262,0.157646000259,749.140640444,4.29922470116,118.099025597,0.000120550539453,0.388260009124
boot_582,0.0142045790379,0.035770592196,0.14352927088,1509.22521123,4.01249356157,216.617994161,6.55743263293e-05,0.397102149165
boot_583,0.0141744900821,0.0354383076469,0.146205881351,979.863500366,4.12564512979,143.261806675,9.89411652069e-05,0.399976495021
boot_584,0.0142843532341,0.0350952512314,0.145864943334,999.695003026,4.15625870213,145.820454967,9.79585013452e-05,0.407016696929
boot_585,0.0143068679286,0.0357583686207,0.153082948671,1220.87572539,4.28103838559,186.895256004,7.65501930577e-05,0.400098451929
boot_586,0.0142934440667,0.0362746999394,0.121572741759,1225.03803707,3.35144720595,148.931232926,9.5973448859e-05,0.394033419727
boot_587,0.0143838569917,0.0353327812192,0.14831640923,1071.1955261,4.1976998162,158.875874014,9.05351871765e-05,0.407096653457
boot_588,0.0144623705257,0.0370376974379,0.139655116569,1042.30099623,3.77062091408,145.562667129,9.93549432074e-05,0.390477041666
boot_589,0.0143554481405,0.0378311939738,0.145900498232,1015.59356708,3.85661891436,148.175607438,9.68813179761e-05,0.379460615238
boot_59,0.0144404453136,0.0361700387308,0.164274816259,796.843297204,4.54173736116,130.901286235,0.000110315534162,0.399237761978
boot_590,0.0141438657628,0.0343629991477,0.140676669404,1096.99668962,4.09384142516,154.321840642,9.16517435508e-05,0.411601609684
boot_591,0.0142974084996,0.0360769429754,0.132025830244,1333.01504639,3.65956257252,175.992418227,8.12387751907e-05,0.396303215308
boot_592,0.0142756378023,0.0357796135807,0.146822789067,843.166581107,4.10353199416,123.796069087,0.000115315760086,0.398988037423
boot_593,0.0143439513393,0.0352410010088,0.137730060888,929.736108502,3.90823350487,128.052610834,0.00011201607875,0.407024514874
boot_594,0.0143240360592,0.0349172231072,0.148732025054,942.147340003,4.25956052111,140.127481778,0.000102221462039,0.410228385436
boot_595,0.0142789884812,0.0348751464502,0.144697499064,943.468122166,4.14901480831,136.517477724,0.000104594581729,0.409431642148
boot_596,0.0142318692268,0.0343600441695,0.143854889995,834.094677843,4.18669106726,119.988598126,0.000118610180042,0.414198222698
boot_597,0.0141929799973,0.0349676410026,0.144688621403,964.747342722,4.13778617186,139.587963021,0.000101677678291,0.405888975933
boot_598,0.0142101174227,0.0343608003861,0.137969162358,870.174639806,4.01530700122,120.057266159,0.000118361161114,0.413556065722
boot_599,0.0143451479539,0.0350259092361,0.14089350927,1065.46577805,4.02255108697,150.117212476,9.55596478065e-05,0.409558188975
boot_6,0.0144776763712,0.0368858764079,0.159887008405,739.005051262,4.33464035493,118.157306842,0.000122528828374,0.392499183458
boot_60,0.0140585298887,0.0335638814589,0.138883141447,1325.20287521,4.1378748646,184.048338363,7.63849867579e-05,0.418858882752
boot_600,0.0142158745222,0.0349045774101,0.13114964804,945.556923719,3.75737676176,124.009457747,0.000114635405883,0.407278230449
boot_601,0.0142399581765,0.0351317857855,0.149534491059,1143.71843002,4.25638741998,171.025353347,8.32622643241e-05,0.405329756462
boot_602,0.0144040480621,0.0372482915975,0.137613868231,995.718702613,3.69450147453,137.024702336,0.000105120082851,0.386703589463
boot_603,0.0142046897246,0.0350630593531,0.132597766768,1301.48874681,3.78169415945,172.574501301,8.23104781848e-05,0.405118377763
boot_604,0.0142054729088,0.0353710898554,0.134388931942,1105.21993813,3.79940037165,148.529327047,9.56408622541e-05,0.401612530654
boot_605,0.0143129068196,0.0369110672575,0.154705459093,1098.51719486,4.19130278768,169.946606953,8.42200210772e-05,0.38776735226
boot_606,0.0143937646272,0.0364700509367,0.144146585706,2199.05980705,3.95246461148,316.986962949,4.54080650299e-05,0.394673554261
boot_607,0.0141103846683,0.0347635855103,0.137777420272,983.350448734,3.96326841001,135.48348805,0.000104148371668,0.405895550219
boot_608,0.0144030997278,0.035956383146,0.150014822393,943.849274589,4.17213327001,141.591381293,0.000101722997517,0.400571427589
boot_609,0.0143276378898,0.0347699975527,0.14778160028,939.111071174,4.2502620271,138.783336939,0.000103237450589,0.412068993336
boot_61,0.0143430336145,0.034501642854,0.121025045196,1048.88554174,3.50780528651,126.941420095,0.000112989389939,0.415720308602
boot_610,0.0143382966607,0.0352781957643,0.130268113407,1309.00939158,3.69259568367,170.522183873,8.40846412773e-05,0.406435089724
boot_611,0.0143201217366,0.0358911531879,0.139538272569,918.365845178,3.88781803242,128.147183622,0.000111747455791,0.398987507077
boot_612,0.0142863905471,0.0364429663117,0.149017770584,954.295538366,4.08906808819,142.206993606,0.000100461940618,0.392020518443
boot_613,0.0142806338731,0.0348179370932,0.145500127565,966.638084713,4.17888421061,140.645964635,0.000101536037029,0.41015163635
boot_614,0.0141682313848,0.0357304959789,0.164732215247,728.866974498,4.61040942013,120.067871329,0.000118001853684,0.396530498573
boot_615,0.0144509339203,0.0354656313838,0.139613185904,1152.06512442,3.93657691845,160.843482389,8.98446968794e-05,0.40746303834
boot_616,0.0144164463678,0.0375652745578,0.149642110967,1348.3142066,3.98352235486,201.764584122,7.14518181203e-05,0.383770557717
boot_617,0.0144732508932,0.0351011674194,0.140413891049,823.82164115,4.00026270839,115.676002164,0.00012511887187,0.412329616285
boot_618,0.0142652638147,0.0342869684707,0.141040101312,976.911801962,4.11351914745,137.783739522,0.000103533725127,0.416054975139
boot_619,0.014303738432,0.0372628171035,0.152516193633,946.461426671,4.09298613171,144.350694216,9.90901949562e-05,0.383860897909
boot_62,0.0142119289019,0.0357998148736,0.160289642126,1020.42905392,4.47738745836,163.564207868,8.688899049e-05,0.396983307096
boot_620,0.0142005547976,0.034641032819,0.14614318396,1217.83713262,4.21878830008,177.978596105,7.97879919746e-05,0.409934509511
boot_621,0.0142634661479,0.0358137205901,0.164312392672,897.374241521,4.58797326735,147.449708746,9.67344477596e-05,0.398268203159
boot_622,0.0144810431209,0.0362651711496,0.131509527989,1137.99239303,3.62633137582,149.656842463,9.67616507377e-05,0.399309934625
boot_623,0.0142574000166,0.0340614806131,0.139190617492,826.930502469,4.08645234988,115.100967261,0.000123868637735,0.418578398825
boot_624,0.0141439402969,0.0350517721938,0.159612189285,936.336946446,4.5536125364,149.45078993,9.46394482325e-05,0.403515697259
boot_625,0.0145263183065,0.037375275531,0.147471691851,889.787541002,3.94570179768,131.21847406,0.000110703301579,0.388661169722
boot_626,0.0144679489845,0.0362784615493,0.134346945423,1082.33651558,3.70321506717,145.408604788,9.94985751057e-05,0.398802715625
boot_627,0.0144101037572,0.0365179715109,0.145299419907,1062.6060817,3.97884695932,154.39604726,9.33320769083e-05,0.394603072432
boot_628,0.0143863657237,0.0366648754302,0.153059307565,946.651363468,4.17454868644,144.893802198,9.9289034489e-05,0.392374597075
boot_629,0.0142848360788,0.0365498591968,0.139735272476,1115.98777701,3.823141198,155.942856101,9.16030168738e-05,0.390831494094
boot_63,0.0143185437101,0.0353044069196,0.129186144082,1146.78605715,3.65920731585,148.14886881,9.66496998939e-05,0.405573835095
boot_630,0.0143342833196,0.0346767805066,0.141134549192,968.774682857,4.07000151485,136.727578134,0.000104838274145,0.413368343605
boot_631,0.0145109448546,0.0370886058798,0.157915224947,1005.04395936,4.25778271254,158.711742925,9.14295602027e-05,0.391250749668
boot_632,0.0143620003059,0.0357610827732,0.138352482887,1153.24205379,3.8688001637,159.553901512,9.00134698669e-05,0.401609772192
boot_633,0.0142115113496,0.0353102532304,0.142281635798,873.137172525,4.0294708415,124.231385183,0.000114395499403,0.402475486562
boot_634,0.0142170189483,0.0349284110088,0.144254192105,913.311793695,4.1299958383,131.749054939,0.000107909836278,0.407033086754
boot_635,0.0142885203955,0.0355334317401,0.141432942303,1139.49625523,3.98027815994,161.16230812,8.86591943375e-05,0.402114844972
boot_636,0.0146938511636,0.0380454555762,0.138192379299,1077.30722462,3.63229660956,148.875648605,9.86988221462e-05,0.38621829969
boot_637,0.0142826653256,0.0354608327296,0.147892694474,833.344669629,4.17059282285,123.245588617,0.000115887842201,0.402772981519
boot_638,0.0140543501694,0.034909013537,0.138141188589,970.970798949,3.95717823544,134.131060252,0.000104780728215,0.402599464879
boot_639,0.0142905208349,0.0358582718613,0.154849485897,791.275072371,4.31837558977,122.52853816,0.000116630142247,0.398527873572
boot_64,0.0145325414324,0.0364101047904,0.133354639146,927.565832,3.66257224233,123.69520681,0.000117486698209,0.399134842265
boot_640,0.0143263732506,0.0356466066653,0.160028019006,1247.23191567,4.48929180016,199.592052705,7.17782750184e-05,0.401900056998
boot_641,0.0144614170812,0.0361202774723,0.153817649952,809.043759597,4.25848472703,124.44520981,0.000116207101128,0.400368382893
boot_642,0.0141170931661,0.0337822855363,0.142193269295,1063.21288091,4.20910743715,151.181715493,9.33783104661e-05,0.417884490111
boot_643,0.0141437950377,0.0341422200885,0.142458594499,1012.68963517,4.17250530663,144.26634209,9.80394652885e-05,0.414261140635
boot_644,0.0145382419878,0.0372764388593,0.13919863385,1085.27116269,3.73422564252,151.068263204,9.62362423415e-05,0.390011557774
boot_645,0.0141672236524,0.0337519031194,0.136931194384,969.041210734,4.05699180574,132.691970393,0.000106767753998,0.419745920765
boot_646,0.0144376391755,0.0375412717771,0.14542116689,900.650941619,3.87363453624,130.973710891,0.000110233107677,0.384580449517
boot_647,0.0143500402443,0.0352191099694,0.143411104551,772.402386749,4.07196844769,110.771079441,0.000129546812369,0.407450394312
boot_648,0.0144430170261,0.0351930179906,0.136896001169,1275.4943346,3.88986250641,174.61007392,8.27158290573e-05,0.410394386464
boot_649,0.0143388072589,0.0344788678764,0.124627461662,1177.6118517,3.61460422971,146.7627759,9.77005727163e-05,0.415872334041
boot_65,0.014474967438,0.0344482044953,0.127021429902,854.835087934,3.68731641498,108.5823752,0.000133308627771,0.420195120473
boot_650,0.0142593693589,0.0351643009097,0.13589230646,1096.19400456,3.86449617777,148.964331607,9.57233802551e-05,0.405506976963
boot_651,0.0143342251174,0.0341032760758,0.137367431421,1079.07292717,4.02798344406,148.229476322,9.67029330005e-05,0.420318126785
boot_652,0.0141725322874,0.035515262412,0.157086534068,978.372763352,4.42307119249,153.689186422,9.22155463071e-05,0.399054697188
boot_653,0.0144031293836,0.0343328903229,0.132034722342,1511.32027979,3.8457211467,199.546753512,7.21792218123e-05,0.419514035905
boot_654,0.014416148495,0.037473753807,0.148001596489,782.592807517,3.94947347019,115.824984914,0.000124464928752,0.384699877392
boot_655,0.0141556094605,0.0352726879546,0.146711997841,1056.04349486,4.15936539995,154.934250938,9.13652686526e-05,0.401319272256
boot_656,0.0145120708049,0.0356195758007,0.130346844567,822.121361614,3.65941597105,107.160925338,0.000135423156894,0.407418406275
boot_657,0.0144667063323,0.0356282188008,0.142297067556,718.197650946,3.99394278878,102.197419656,0.000141556473549,0.406046297547
boot_658,0.0143239886371,0.0364173215848,0.137910207155,1236.54329926,3.78693987237,170.531942557,8.39959272284e-05,0.393328998777
boot_659,0.0143308464835,0.0368510736499,0.145087738041,902.096640297,3.93713733878,130.883161035,0.000109493431929,0.388885453369
boot_66,0.014301611497,0.0343347371001,0.138315310916,1020.97377803,4.0284365805,141.216305545,0.00010127450539,0.416534760565
boot_660,0.0144423164496,0.0355076115804,0.131146814584,1134.23603169,3.69348454449,148.751442542,9.70902614647e-05,0.406738606367
boot_661,0.0144542633421,0.0367690442442,0.149427127846,991.579999611,4.06393831869,148.168951371,9.75525790547e-05,0.393109574622
boot_662,0.0143168245124,0.0364563735018,0.16470599041,745.799034249,4.51789288372,122.837568583,0.000116550862066,0.392711154107
boot_663,0.0140814700609,0.0334812547328,0.129208827523,1065.32484828,3.85913934691,137.649374577,0.000102299557148,0.420577728442
boot_664,0.014286719744,0.0357306262867,0.152682678464,766.190529819,4.27315987239,116.984022307,0.000122125393386,0.399845209243
boot_665,0.0143202865649,0.0356406663599,0.154019198584,1236.72825538,4.32144553722,190.479894761,7.5180042402e-05,0.401796263299
boot_666,0.0145074164362,0.0381611418017,0.147452601464,813.985483393,3.86394626843,120.02427708,0.000120870683742,0.380162011703
boot_667,0.0143726107857,0.0365287009103,0.148120397919,839.721697473,4.05490461549,124.379911971,0.000115554116078,0.393460769957
boot_668,0.0145202214405,0.0365300442392,0.146576432142,1013.8076847,4.01248986129,148.600313302,9.77132626296e-05,0.397487102546
boot_669,0.0146147591842,0.0371195969346,0.13774738242,1182.48998127,3.71090727798,162.884899658,8.97244570545e-05,0.393720848046
boot_67,0.0143763961661,0.0370933110373,0.144480244242,1037.47904263,3.89504846564,149.895225475,9.59096336827e-05,0.387573817597
boot_670,0.0144736232514,0.0369380070274,0.146572240031,1704.47567227,3.96806032124,249.828817364,5.79341622959e-05,0.391835521624
boot_671,0.0145005283573,0.0397534248504,0.175115116503,910.42401962,4.40503219941,159.429008263,9.09528856466e-05,0.364761738437
boot_672,0.0144187277178,0.0365329929984,0.164503378707,825.24864891,4.50287165671,135.756191019,0.000106210461634,0.39467688066
boot_673,0.0143751153986,0.0357796762882,0.132586011582,972.504787437,3.70562356446,128.940531011,0.00011148639831,0.401767620332
boot_674,0.0142176567955,0.0357216340188,0.146042734123,771.802806123,4.08835536601,112.71619201,0.000126136773626,0.398012498198
boot_675,0.0142641188834,0.0369886754272,0.160103164418,977.991039399,4.32843735465,156.579460181,9.10982760251e-05,0.385634757628
boot_676,0.0144697287017,0.0352800196693,0.137192521942,1324.42936905,3.88867475778,181.701805274,7.96344795798e-05,0.410139473767
boot_677,0.0142302839049,0.035144177235,0.155842151273,981.482755348,4.43436618906,152.956384031,9.30349131552e-05,0.404911567846
boot_678,0.0144616929835,0.0370200357657,0.139759725498,1016.64648382,3.77524555575,142.086233507,0.00010178109889,0.390645030032
boot_679,0.014239484184,0.0346988121234,0.145766963757,753.365685067,4.2009208626,109.815828511,0.000129666955822,0.410373822983
boot_68,0.0142420320496,0.0364814944748,0.153048139265,948.551046429,4.19522668872,145.173972654,9.81032053424e-05,0.390390587191
boot_680,0.0144869277892,0.0355657049779,0.142261277471,4254.11937412,3.99995663122,605.196456674,2.39375621411e-05,0.407328571111
boot_681,0.0144085280845,0.0366065554593,0.149371977377,953.971613631,4.08047071085,142.49662629,0.000101114871697,0.393605131751
boot_682,0.0144306392624,0.0380705689749,0.155430463927,1094.04428428,4.08269348507,170.047810662,8.48622467189e-05,0.379049739759
boot_683,0.01427147899,0.0362432402379,0.146681085119,958.901941127,4.0471294552,140.652777247,0.000101466030528,0.393769400757
boot_684,0.0142752753701,0.0345704339007,0.131487654548,1108.00487931,3.80347133985,145.688962809,9.79846042895e-05,0.412933069083
boot_685,0.0144938984579,0.0355140365867,0.140942500333,770.945252083,3.96864208857,108.658951449,0.000133388904133,0.408117461458
boot_686,0.0143247074645,0.0359106794993,0.145913192869,981.3244475,4.06322561711,143.188183375,0.000100041128582,0.398898257127
boot_687,0.0143066097385,0.0359225477539,0.146952024418,930.096871416,4.09080183913,136.679618159,0.000104672590772,0.398262668799
boot_688,0.0142221668728,0.03306938768,0.139265745881,878.396923598,4.21131915802,122.330602744,0.000116260089902,0.430070463065
boot_689,0.0143300984527,0.0331883871894,0.142116906977,859.116619341,4.28212754559,122.094996674,0.000117368433131,0.431780501141
boot_69,0.014357513053,0.0362609318028,0.153719777115,770.47638824,4.23926715261,118.437458672,0.000121224426917,0.395949920182
boot_690,0.0142247738117,0.0362886562346,0.1478079441,1256.97968678,4.07311704088,185.791583277,7.65630690088e-05,0.391989544054
