group,d_sample,theta_pool,phi_pool,ratio,fbar,c,d_pool,d_clonal,theta_clonal,phi_clonal
boot_94,0.005120210613029535,0.09210725616087974,0.2558529019167653,2.7777714002236498,1186.6904258854195,0.06207227869108729,0.08203283087191733,3.0115191914398783e-05,3.011640119600117e-05,8.365647791991337e-05
boot_95,0.005163945558994624,0.09446051648547481,0.32127540023304113,3.4011607408736078,1147.8012908897301,0.06127240091506591,0.08389425672493794,2.5079721205290538e-05,2.5080559889890154e-05,8.530301565662368e-05
boot_96,0.004960816553356901,0.09004932209296955,0.29771163027197123,3.306095185976026,1322.1286941686544,0.061442155619263666,0.08039645981912089,2.246505960057084e-05,2.246573252593106e-05,7.427385015340571e-05
boot_97,0.004868717823231486,0.09152982634368331,0.284259321845269,3.1056469044080774,978.2932638971232,0.059325264944648876,0.08157449398558417,3.1136538188531766e-05,3.1137830887545816e-05,9.670310810588889e-05
boot_98,0.0053549718804048125,0.09041977351007793,0.2860464649066613,3.163538834509239,1148.7100832869319,0.06602567549686586,0.08069161658265676,2.9180019070968178e-05,2.91811544131579e-05,9.231571522183568e-05
boot_99,0.004769910635399263,0.08783220594439635,0.2628147546406728,2.992236752052568,1131.7495299718898,0.06032710133502452,0.07862451931415618,2.843680109805679e-05,2.8437879341148093e-05,8.509286771501978e-05
boot_100,0.004646804407651751,0.08593877553792632,0.25878490580727653,3.0112705724212945,1270.779976858768,0.05996200295088745,0.0771038304952041,2.5003559480977573e-05,2.5004393079417103e-05,7.529499306130338e-05
boot_101,0.004866890142610389,0.0904541870613372,0.3129694426609057,3.459977396609406,1198.3780021186344,0.06002519735645394,0.08071902233387508,2.3101573083081127e-05,2.310228468190508e-05,7.99333828094273e-05
boot_102,0.005245765913452127,0.09266234189771837,0.3804975088235764,4.106279865488112,1056.2331555525782,0.0633403663387091,0.08247283991210352,2.3387386024262572e-05,2.3388115340105024e-05,9.603814711278691e-05
boot_103,0.0051202807826569025,0.09279455740129615,0.33163639124898514,3.5738776123992038,1177.1258746190367,0.061739136901375925,0.08257755990447628,2.3462032360776222e-05,2.3462766339687068e-05,8.385305534636123e-05
boot_104,0.005213811867261565,0.08792087306955752,0.24134394650479357,2.7450130791337486,1539.938701621283,0.06595553077053924,0.07869556293616076,2.5056884647058013e-05,2.5057721804984395e-05,6.878377408797709e-05
boot_105,0.004955374657911366,0.09158776369002945,0.31374552917411375,3.4256271420269333,1262.386233936611,0.06045545209703457,0.08162051033909999,2.2319117296987005e-05,2.2319781507415677e-05,7.645924933591397e-05
boot_106,0.0052051378979215066,0.09051025616144828,0.2610973416497339,2.884726579317152,1228.7249412915257,0.06411306187438985,0.08076366900161544,2.8990456980342678e-05,2.8991577619121022e-05,8.36327745342147e-05
boot_107,0.005012249744059187,0.0994627815457791,0.4455838327595596,4.4799052050889365,964.8671297701358,0.0568515618445885,0.08781677994601363,2.0917861036126553e-05,2.091844446161234e-05,9.371264822594094e-05
boot_108,0.005399851056622443,0.09078112522651804,0.3059275012012177,3.369946125231033,1060.1270115718353,0.0663379388344463,0.08097927258006092,2.983202007119774e-05,2.9833206717626527e-05,0.00010053629938128195
boot_109,0.005240968596619885,0.08939229060793565,0.29831278823150426,3.3371198590253157,1203.8310323990052,0.06531150938448377,0.07987232990595435,2.609016014576691e-05,2.609106777261566e-05,8.706902040717113e-05
boot_110,0.005176948872888579,0.09281024790321467,0.3516728814922743,3.7891600274466395,1038.3769633754703,0.062394512590381444,0.08258998523165145,2.5369944856661665e-05,2.5370803064494616e-05,9.61340328362037e-05
boot_111,0.00507014076779008,0.09389240954020424,0.4799277127134724,5.111464441733918,1137.1906779880069,0.06057234290164492,0.08344583546322122,1.6638863332896047e-05,1.663923247678291e-05,8.505084514282002e-05
boot_112,0.005124616337735983,0.09079310300337465,0.33351239119366605,3.6733229745575486,1212.6850016451885,0.06301361964415587,0.08098880332068766,2.264567585578367e-05,2.264635964527679e-05,8.318739317508816e-05
boot_113,0.005383310468477289,0.09265928665695014,0.39750128185860883,4.289923829548425,995.2728199718329,0.0649987632092709,0.08247041965017121,2.442263065339503e-05,2.4423425965810567e-05,0.0001047746370499425
boot_114,0.005212274352245853,0.09502669189904499,0.3613448219996725,3.8025613096535036,1036.7619139907492,0.061522787338936895,0.0843405535085729,2.4942976104150947e-05,2.4943805667815904e-05,9.485035034795253e-05
boot_115,0.0050984918397432985,0.09304462361950037,0.45136152089115145,4.851022050849101,1053.546327336907,0.061376566402654036,0.0827755325868982,1.9191793816023087e-05,1.919228492852336e-05,9.31021973944457e-05
boot_116,0.005296892151174233,0.09596361492722065,0.3464195780407797,3.609905465769566,1151.2305376519093,0.06199638630965478,0.08507778576458916,2.3855855367846805e-05,2.3856614194430524e-05,8.612012197523056e-05
boot_117,0.005140860472531855,0.09170597926385635,0.24797733951552653,2.7040476695859317,1280.1120886443318,0.0625806814798278,0.08171438262568337,2.8929125501701405e-05,2.8930241403813893e-05,7.822875184854139e-05
boot_118,0.005176002164914577,0.09364556555798989,0.3389431478916572,3.6194254994569617,1116.907386554125,0.061897717210063145,0.08325080701637934,2.448267649118521e-05,2.448347571920576e-05,8.86161163334287e-05
boot_119,0.005036606434340088,0.09202364110227293,0.3344767565211124,3.6346829196791153,1274.4201230199562,0.0612053282287653,0.08196650005735616,2.1112065462727877e-05,2.111265977186814e-05,7.67378238618055e-05
boot_120,0.005104909765255209,0.09342321296286811,0.3355031196384995,3.5912179532066424,1205.2661403030993,0.06119411381855187,0.08307503118868488,2.2589175810707315e-05,2.2589856192351402e-05,8.11250971183286e-05
boot_121,0.005055369650721839,0.09184598978858262,0.30030393290810786,3.26964665087031,1107.88203158524,0.061471218685691005,0.08182552768201261,2.7121964734137432e-05,2.7122945570901776e-05,8.86824481476367e-05
boot_122,0.005252218671122123,0.09314527801310811,0.3073294317175511,3.299463357383521,1379.9597845143294,0.06313929267265443,0.08285518561457805,2.2202721272740805e-05,2.2203378573308505e-05,7.325923401274581e-05
boot_123,0.005170531079506606,0.09127987629051348,0.3870929990404107,4.240726595733133,1244.3348816204025,0.06331767111577093,0.08137590015792119,1.921526221059493e-05,1.9215754524943957e-05,8.148876127100912e-05
boot_124,0.005110630656878511,0.09383899458796893,0.37540651832330296,4.000538581766025,1127.3019403180087,0.06103247548675106,0.08340364262893728,2.1619366050677902e-05,2.1619989264627136e-05,8.649160119050814e-05
boot_125,0.005322617528216098,0.08993983769793629,0.2254131986012879,2.5062664595675614,1218.2777418835308,0.0658736160808639,0.08030917840297831,3.464364446374511e-05,3.4645244780468496e-05,8.683021497679633e-05
boot_126,0.005592131196634306,0.09246026283783283,0.3021118955185976,3.267478225196864,1128.2634127884867,0.06760345765531596,0.08231272166450306,2.950097071906186e-05,2.950213117440576e-05,9.639757120927239e-05
boot_127,0.005052778949634754,0.09228396723144137,0.35476407583598596,3.8442655477333765,1200.9169344731708,0.061247378081583446,0.08217297030012541,2.1198310515051496e-05,2.1198909689811742e-05,8.149423817005452e-05
boot_128,0.005148186648914943,0.09065659653238195,0.24025541930179306,2.650170296388475,1523.624604503083,0.0633610087560954,0.08088016876302166,2.512981836832858e-05,2.5130660406903915e-05,6.660052973900266e-05
boot_129,0.00522040098579111,0.09737537071847152,0.39549546487860465,4.06155542166867,1106.0189587233397,0.06033786562964615,0.0861855684770868,2.1441468235261033e-05,2.144208123486596e-05,8.708820129132988e-05
boot_130,0.005109360013402767,0.09151149257935894,0.37117024176620833,4.055995933454247,1234.8766090261852,0.06241627978102112,0.08155993119493457,1.9936917222212323e-05,1.99374472105252e-05,8.086620480934892e-05
boot_131,0.005660334744972425,0.094353512705603,0.38423831669136793,4.072326569231701,1288.4455448587016,0.06730823708610557,0.08380984204405817,2.0630638424192575e-05,2.0631205937459176e-05,8.401700809440582e-05
boot_132,0.00533518069734992,0.09374064413020583,0.3488984009141799,3.72195437903712,1055.0519690926174,0.06373566939213073,0.0833259409591804,2.6003417829222435e-05,2.6004319430800465e-05,9.678689057934786e-05
boot_133,0.004801172772916948,0.09434635843048667,0.4490862334315986,4.759974215247325,981.3131221728087,0.057071669178898804,0.08380419731352523,1.9436628890253707e-05,1.943713261336477e-05,9.252025005795916e-05
boot_134,0.005154038847018101,0.08969407182330358,0.24015704315675512,2.6775129980703976,1131.512311902654,0.06393932418431189,0.08011316993271973,3.381928551744906e-05,3.38208105783149e-05,9.055565992871495e-05
